step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
250,0,E,False,0.0,0.3724,0.1948,0.2323,0.2004,-0.3372,0.3034,,stage4_7,cost_asr
251,2,D,True,1.0,0.2581,0.2621,0.2572,0.2225,0.2344,0.7891,,stage4_8,cost_asr
252,0,A,True,1.0,0.3793,0.1928,0.2296,0.1983,0.6966,0.3731,,stage4_8,cost_asr
253,2,D,False,0.0,0.2608,0.2547,0.2599,0.2246,-0.7891,0.7101,8.379,stage4_7,cost_asr
254,3,A,True,1.0,0.3015,0.2285,0.2272,0.2428,0.3087,0.7222,8.706,stage4_7,cost_asr
255,0,D,False,0.0,0.3814,0.1896,0.2303,0.1987,-0.3731,0.3358,,stage4_8,cost_asr
256,1,F,False,0.0,0.2946,0.2271,0.1979,0.2804,-0.2795,0.2516,8.025,stage4_7,cost_asr
257,1,E,False,0.0,0.2958,0.2278,0.1985,0.278,-0.2516,0.2264,,stage4_7,cost_asr
258,1,F,False,0.0,0.2966,0.2282,0.1965,0.2787,-0.2264,0.2038,,stage4_8,cost_asr
259,3,E,False,0.0,0.3046,0.2302,0.229,0.2361,-0.7222,0.65,,stage4_7,cost_asr
260,1,A,False,0.0,0.2946,0.2288,0.197,0.2796,-0.2038,0.1834,,stage4_8,cost_asr
261,3,D,True,1.0,0.3031,0.2335,0.2282,0.2352,0.35,0.685,,stage4_8,cost_asr
262,2,E,True,1.0,0.2599,0.2539,0.2591,0.2272,0.2899,0.7391,,stage4_7,cost_asr
263,1,A,False,0.0,0.2928,0.2294,0.1974,0.2804,-0.1834,0.165,,stage4_8,cost_asr
264,0,D,False,0.0,0.3833,0.1868,0.2308,0.1991,-0.3358,0.3022,,stage4_8,cost_asr
265,0,A,True,1.0,0.3901,0.1849,0.2281,0.1969,0.6978,0.372,,stage4_8,cost_asr
266,2,A,False,0.0,0.2529,0.2563,0.2616,0.2292,-0.7391,0.6652,,stage4_8,cost_asr
267,0,E,False,0.0,0.3924,0.1852,0.2287,0.1937,-0.372,0.3348,,stage4_7,cost_asr
268,3,E,True,1.0,0.3018,0.2327,0.2274,0.2381,0.315,0.7165,,stage4_7,cost_asr
269,3,F,True,1.0,0.3006,0.232,0.23,0.2374,0.2835,0.7448,,stage4_8,cost_asr
270,2,A,False,0.0,0.2467,0.2585,0.2639,0.2309,-0.6652,0.5987,,stage4_8,cost_asr
271,3,A,True,1.0,0.3031,0.2312,0.2292,0.2366,0.2552,0.7703,,stage4_8,cost_asr
272,0,A,True,1.0,0.3988,0.1834,0.2261,0.1917,0.6652,0.4013,,stage4_8,cost_asr
273,0,F,False,0.0,0.4016,0.1838,0.2224,0.1923,-0.4013,0.3612,,stage4_8,cost_asr
274,3,F,False,0.0,0.3063,0.233,0.2222,0.2385,-0.7703,0.6933,,stage4_7,cost_asr
275,2,D,True,1.0,0.2455,0.2623,0.2624,0.2298,0.4013,0.6388,,stage4_8,cost_asr
276,2,F,True,1.0,0.2443,0.261,0.2659,0.2288,0.3612,0.6749,,stage4_8,cost_asr
277,2,A,True,1.0,0.2474,0.2599,0.2648,0.228,0.3251,0.7074,,stage4_8,cost_asr
278,2,F,False,0.0,0.2496,0.2624,0.2581,0.2299,-0.7074,0.6367,7.929,stage4_7,cost_asr
279,0,E,False,0.0,0.4038,0.1841,0.2229,0.1892,-0.3612,0.3251,,stage4_7,cost_asr
280,1,E,False,0.0,0.2936,0.2299,0.1978,0.2788,-0.165,0.1485,,stage4_7,cost_asr
281,2,A,True,1.0,0.253,0.2612,0.2569,0.2289,0.3633,0.673,8.152,stage4_7,cost_asr
282,2,F,False,0.0,0.2552,0.2635,0.2505,0.2307,-0.673,0.6057,7.929,stage4_7,cost_asr
283,1,F,False,0.0,0.2941,0.2302,0.1965,0.2792,-0.1485,0.1337,,stage4_8,cost_asr
284,1,A,False,0.0,0.2928,0.2306,0.1968,0.2798,-0.1337,0.1203,4.782,stage4_7,cost_asr
285,2,E,False,0.0,0.257,0.2654,0.2523,0.2253,-0.6057,0.5452,,stage4_7,cost_asr
286,1,D,False,0.0,0.2932,0.2295,0.197,0.2803,-0.1203,0.1083,6.075,stage4_7,cost_asr
287,3,F,True,1.0,0.305,0.2322,0.225,0.2377,0.3067,0.724,,stage4_8,cost_asr
288,0,D,False,0.0,0.4058,0.1814,0.2233,0.1894,-0.3251,0.2926,,stage4_7,cost_asr
289,3,E,True,1.0,0.3038,0.2315,0.2244,0.2403,0.276,0.7516,,stage4_7,cost_asr
290,2,E,False,0.0,0.2587,0.2672,0.2538,0.2204,-0.5452,0.4906,,stage4_7,cost_asr
291,1,F,False,0.0,0.2936,0.2297,0.1961,0.2806,-0.1083,0.0975,8.025,stage4_7,cost_asr
292,1,A,False,0.0,0.2926,0.23,0.1963,0.281,-0.0975,0.0877,4.782,stage4_7,cost_asr
293,3,D,True,1.0,0.3028,0.2338,0.2238,0.2396,0.2484,0.7764,,stage4_8,cost_asr
294,2,A,True,1.0,0.2635,0.2653,0.2521,0.2191,0.5094,0.5416,,stage4_8,cost_asr
295,1,F,False,0.0,0.2929,0.2302,0.1956,0.2813,-0.0877,0.0789,,stage4_8,cost_asr
296,2,E,False,0.0,0.2652,0.2669,0.2536,0.2143,-0.5416,0.4874,,stage4_7,cost_asr
297,2,A,True,1.0,0.2701,0.265,0.2519,0.213,0.5126,0.5387,,stage4_8,cost_asr
298,3,D,True,1.0,0.3018,0.2359,0.2233,0.239,0.2236,0.7988,,stage4_8,cost_asr
299,3,D,True,1.0,0.3009,0.2378,0.2228,0.2385,0.2012,0.8189,6.91,stage4_7,cost_asr
300,2,D,True,1.0,0.2683,0.2695,0.2503,0.2119,0.4613,0.5848,,stage4_8,cost_asr
